,it,dataset,treated_groups,lift_size,reference_value,model,true_ate,estimated_ate,estimated_std,ci,estimated_lower_bound,estimated_upper_bound,simulation_date
492,32.0,supermarket_sales,Yangon,0.4373125278906969,1719.46636755749,SLearner,523.1598342241564,482.5546691140671,202.65873069929103,0.9,127.65331657518834,836.2068475199061,2024-07-30
493,32.0,supermarket_sales,Yangon,0.4373125278906969,1719.46636755749,TLearner,523.1598342241564,557.6206272601212,194.3360416412009,0.9,196.7094078985797,783.3078289858857,2024-07-30
494,32.0,supermarket_sales,Yangon,0.4373125278906969,1719.46636755749,DoublyRobustEstimator,523.1598342241564,586.5518567236647,102.12476691449405,0.9,400.6285767852879,745.3611488914349,2024-07-30
495,32.0,supermarket_sales,Yangon,0.4373125278906969,1719.46636755749,DoWhyEstimator,523.1598342241564,45.18886755748956,710.8302770409094,0.9,171.05086832383995,2402.385123158337,2024-07-30
496,32.0,supermarket_sales,Yangon,0.4373125278906969,1719.46636755749,SyntheticControlEstimator,523.1598342241564,506.470276878478,11.68743121080838,0.9,487.9729450232474,525.4735291511237,2024-07-30
497,32.0,supermarket_sales,Yangon,0.4373125278906969,1719.46636755749,DifferenceInDifferencesEstimator,523.1598342241564,656.2731295260307,214.46972790179564,0.9,307.4275214642821,1005.2705389132336,2024-07-30
498,33.0,supermarket_sales,Yangon,0.1182192248677183,1337.732964408187,SLearner,141.42643107485387,162.53633784216666,138.8678279235266,0.9,-48.64395100707112,429.7911257462396,2024-07-30
499,33.0,supermarket_sales,Yangon,0.1182192248677183,1337.732964408187,TLearner,141.42643107485387,177.4832900835103,169.2523416843537,0.9,-163.40331462047564,394.4841927800754,2024-07-30
500,33.0,supermarket_sales,Yangon,0.1182192248677183,1337.732964408187,DoublyRobustEstimator,141.42643107485387,156.3476009949965,79.78819078882898,0.9,61.02399080002205,322.22883191330595,2024-07-30
501,33.0,supermarket_sales,Yangon,0.1182192248677183,1337.732964408187,DoWhyEstimator,141.42643107485387,-468.9285355918128,746.07947919267,0.9,479.5681112559607,2883.289989753257,2024-07-30
502,33.0,supermarket_sales,Yangon,0.1182192248677183,1337.732964408187,SyntheticControlEstimator,141.42643107485387,131.49475375177673,11.700646813556297,0.9,113.02581832654585,150.3633400456994,2024-07-30
503,33.0,supermarket_sales,Yangon,0.1182192248677183,1337.732964408187,DifferenceInDifferencesEstimator,141.42643107485387,267.715716472057,199.9125513823773,0.9,-52.76056464634966,597.5108511071356,2024-07-30
504,34.0,supermarket_sales,Mandalay,0.181340522601678,1401.628003824502,SLearner,215.1555371578353,94.86840011404684,154.4256771764734,0.9,-134.574205253973,384.6975153005619,2024-07-30
505,34.0,supermarket_sales,Mandalay,0.181340522601678,1401.628003824502,TLearner,215.1555371578353,85.05896669549554,224.7362659873044,0.9,-265.29114159594445,478.0569579570142,2024-07-30
506,34.0,supermarket_sales,Mandalay,0.181340522601678,1401.628003824502,DoublyRobustEstimator,215.1555371578353,100.43957416941647,109.2531554488452,0.9,-30.78904023766913,322.7548854796647,2024-07-30
507,34.0,supermarket_sales,Mandalay,0.181340522601678,1401.628003824502,DoWhyEstimator,215.1555371578353,891.0445038245018,882.4010975766504,0.9,-1359.3543997671509,1448.421269499518,2024-07-30
508,34.0,supermarket_sales,Mandalay,0.181340522601678,1401.628003824502,SyntheticControlEstimator,215.1555371578353,228.7752648355212,11.37107978098962,0.9,210.8349904573577,247.14667554247632,2024-07-30
509,34.0,supermarket_sales,Mandalay,0.181340522601678,1401.628003824502,DifferenceInDifferencesEstimator,215.1555371578353,193.33386302313568,246.4915089013888,0.9,-209.52761208140447,595.3962390250731,2024-07-30
510,35.0,supermarket_sales,Naypyitaw,0.0496445373570458,1236.175937724017,SLearner,58.46682408765383,-107.97319776636957,117.82631758477628,0.9,-288.7242046581681,71.9190476794434,2024-07-30
511,35.0,supermarket_sales,Naypyitaw,0.0496445373570458,1236.175937724017,TLearner,58.46682408765383,-101.96614494393098,161.74758871404103,0.9,-335.394665275231,148.6912084827759,2024-07-30
512,35.0,supermarket_sales,Naypyitaw,0.0496445373570458,1236.175937724017,DoublyRobustEstimator,58.46682408765383,-158.2482708351236,77.85985580473458,0.9,-218.8528711697273,37.27832983912956,2024-07-30
513,35.0,supermarket_sales,Naypyitaw,0.0496445373570458,1236.175937724017,DoWhyEstimator,58.46682408765383,-807.8065622759827,725.8523980021267,0.9,29.34596458745673,2357.252903095794,2024-07-30
514,35.0,supermarket_sales,Naypyitaw,0.0496445373570458,1236.175937724017,SyntheticControlEstimator,58.46682408765383,53.38532212934571,11.035565907516402,0.9,35.85157082700223,71.3074663159888,2024-07-30
515,35.0,supermarket_sales,Naypyitaw,0.0496445373570458,1236.175937724017,DifferenceInDifferencesEstimator,58.46682408765383,-49.53050241049744,204.87232749995653,0.9,-392.5357206370781,286.73359239976185,2024-07-30
516,36.0,supermarket_sales,Yangon,0.3254420038108572,1585.6349287133537,SLearner,389.3283953800201,355.664363861044,174.55487547272912,0.9,118.7038948439394,598.6888535189192,2024-07-30
517,36.0,supermarket_sales,Yangon,0.3254420038108572,1585.6349287133537,TLearner,389.3283953800201,387.12192369627365,190.75181516801305,0.9,60.46042180583599,717.8041848969297,2024-07-30
518,36.0,supermarket_sales,Yangon,0.3254420038108572,1585.6349287133537,DoublyRobustEstimator,389.3283953800201,395.4854628042624,93.75772263981396,0.9,281.99980137788094,580.9457410884673,2024-07-30
519,36.0,supermarket_sales,Yangon,0.3254420038108572,1585.6349287133537,DoWhyEstimator,389.3283953800201,935.3909287133534,793.4604304443021,0.9,-2255.778632144448,300.797868492639,2024-07-30
520,36.0,supermarket_sales,Yangon,0.3254420038108572,1585.6349287133537,SyntheticControlEstimator,389.3283953800201,375.0085427441826,11.70064681355628,0.9,356.5396073189525,393.87712903810535,2024-07-30
521,36.0,supermarket_sales,Yangon,0.3254420038108572,1585.6349287133537,DifferenceInDifferencesEstimator,389.3283953800201,514.6672629098802,206.93595639596052,0.9,186.0800888002896,867.3654057804639,2024-07-30
522,37.0,supermarket_sales,Mandalay,0.0111748257404828,1199.7310897275477,SLearner,13.258623060880902,-103.93434977559204,138.6182945452396,0.9,-270.5925760253033,209.14257111115305,2024-07-30
523,37.0,supermarket_sales,Mandalay,0.0111748257404828,1199.7310897275477,TLearner,13.258623060880902,-101.35725824848168,189.00173281894436,0.9,-418.461917863918,173.59009746788703,2024-07-30
524,37.0,supermarket_sales,Mandalay,0.0111748257404828,1199.7310897275477,DoublyRobustEstimator,13.258623060880902,-88.2301541748917,95.22172209244803,0.9,-212.61214132980203,97.96787581924316,2024-07-30
525,37.0,supermarket_sales,Mandalay,0.0111748257404828,1199.7310897275477,DoWhyEstimator,13.258623060880902,-401.5189102724521,874.8080070205303,0.9,-684.1836100853027,2166.8294284848294,2024-07-30
526,37.0,supermarket_sales,Mandalay,0.0111748257404828,1199.7310897275477,SyntheticControlEstimator,13.258623060880902,26.35478002375481,11.371079780989618,0.9,8.414505645591424,44.72619073071013,2024-07-30
527,37.0,supermarket_sales,Mandalay,0.0111748257404828,1199.7310897275477,DifferenceInDifferencesEstimator,13.258623060880902,-5.233003190765594,230.58905011061825,0.9,-398.7563990993073,372.9975890585866,2024-07-30
528,38.0,supermarket_sales,Naypyitaw,0.3640066095838277,1606.4030151671118,SLearner,428.6939015307477,250.53804388864708,186.43301194565905,0.9,-32.81574803729024,567.1557542768963,2024-07-30
529,38.0,supermarket_sales,Naypyitaw,0.3640066095838277,1606.4030151671118,TLearner,428.6939015307477,243.51457502877025,183.00123630455928,0.9,-40.72901510494616,573.281782027492,2024-07-30
530,38.0,supermarket_sales,Naypyitaw,0.3640066095838277,1606.4030151671118,DoublyRobustEstimator,428.6939015307477,271.1869810762022,103.67102071431913,0.9,129.19547038369626,471.7845856207721,2024-07-30
531,38.0,supermarket_sales,Naypyitaw,0.3640066095838277,1606.4030151671118,DoWhyEstimator,428.6939015307477,561.3065151671113,785.4692504747106,0.9,861.3720592131953,3276.742627534751,2024-07-30
532,38.0,supermarket_sales,Naypyitaw,0.3640066095838277,1606.4030151671118,SyntheticControlEstimator,428.6939015307477,423.6212189463743,11.038936413702627,0.9,406.1154523393503,441.5928977427839,2024-07-30
533,38.0,supermarket_sales,Naypyitaw,0.3640066095838277,1606.4030151671118,DifferenceInDifferencesEstimator,428.6939015307477,305.9727294252525,221.6303362364392,0.9,-65.51180705202006,666.8323154419207,2024-07-30
534,39.0,supermarket_sales,Yangon,0.4387242487171997,1721.1552184054776,SLearner,524.8486850721442,506.6005421176895,203.07609695631305,0.9,241.44849422681247,906.8126760363472,2024-07-30
535,39.0,supermarket_sales,Yangon,0.4387242487171997,1721.1552184054776,TLearner,524.8486850721442,530.7484046643469,175.42139988738995,0.9,277.4678235596995,807.6962538687197,2024-07-30
536,39.0,supermarket_sales,Yangon,0.4387242487171997,1721.1552184054776,DoublyRobustEstimator,524.8486850721442,548.1762390189667,105.99922360559654,0.9,396.1869571986532,744.6794434201953,2024-07-30
537,39.0,supermarket_sales,Yangon,0.4387242487171997,1721.1552184054776,DoWhyEstimator,524.8486850721442,-650.164781594522,758.5557097326156,0.9,187.0420107596606,2601.6163534542507,2024-07-30
538,39.0,supermarket_sales,Yangon,0.4387242487171997,1721.1552184054776,SyntheticControlEstimator,524.8486850721442,508.1299535437096,11.700646813556284,0.9,489.6610181184794,526.9985398376322,2024-07-30
539,39.0,supermarket_sales,Yangon,0.4387242487171997,1721.1552184054776,DifferenceInDifferencesEstimator,524.8486850721442,655.6542595415821,203.5065112303368,0.9,324.61405613175856,982.1569771716833,2024-07-30
540,40.0,supermarket_sales,Yangon,0.0544235172302679,1261.4137425628817,SLearner,65.10720922954877,72.70343942909176,111.24820869219369,0.9,-72.51610752824956,300.8080591988635,2024-07-30
541,40.0,supermarket_sales,Yangon,0.0544235172302679,1261.4137425628817,TLearner,65.10720922954877,82.07241183013,147.6935104323908,0.9,-151.5639968965918,334.60403414662943,2024-07-30
542,40.0,supermarket_sales,Yangon,0.0544235172302679,1261.4137425628817,DoublyRobustEstimator,65.10720922954877,71.26427665379109,72.27688226361076,0.9,-11.490656287460938,228.50510767569872,2024-07-30
543,40.0,supermarket_sales,Yangon,0.0544235172302679,1261.4137425628817,DoWhyEstimator,65.10720922954877,349.478242562882,780.7958979941072,0.9,-280.66337563328887,2229.7387055280283,2024-07-30
544,40.0,supermarket_sales,Yangon,0.0544235172302679,1261.4137425628817,SyntheticControlEstimator,65.10720922954877,56.525757144674685,11.687431210808375,0.9,38.028425289444,75.5290094173201,2024-07-30
545,40.0,supermarket_sales,Yangon,0.0544235172302679,1261.4137425628817,DifferenceInDifferencesEstimator,65.10720922954877,188.30438732911588,196.02178990074825,0.9,-139.86093372782543,507.4070814923001,2024-07-30
546,41.0,supermarket_sales,Yangon,0.3590781081819332,1625.874020128353,SLearner,429.5674867950201,439.8683962302255,187.73889697728245,0.9,95.72878036870205,716.1953958638111,2024-07-30
547,41.0,supermarket_sales,Yangon,0.3590781081819332,1625.874020128353,TLearner,429.5674867950201,411.9916477198024,176.85921226206565,0.9,136.20312998129168,704.1871042872021,2024-07-30
548,41.0,supermarket_sales,Yangon,0.3590781081819332,1625.874020128353,DoublyRobustEstimator,429.5674867950201,435.85869864522033,96.90277006156094,0.9,327.32116796627554,645.3202227537555,2024-07-30
549,41.0,supermarket_sales,Yangon,0.3590781081819332,1625.874020128353,DoWhyEstimator,429.5674867950201,823.6005201283534,758.3374539914613,0.9,977.295924230004,3411.10773493532,2024-07-30
550,41.0,supermarket_sales,Yangon,0.3590781081819332,1625.874020128353,SyntheticControlEstimator,429.5674867950201,414.5346312411288,11.687431210808374,0.9,396.0372993858977,433.5378835137748,2024-07-30
551,41.0,supermarket_sales,Yangon,0.3590781081819332,1625.874020128353,DifferenceInDifferencesEstimator,429.5674867950201,557.0127000372189,210.6207212091874,0.9,213.08164270148416,912.6020019145192,2024-07-30
552,42.0,supermarket_sales,Mandalay,0.7082809724113971,2026.8283390966817,SLearner,840.3558724300154,728.5033835723965,268.23753020519814,0.9,329.8858591006115,1156.8709969909107,2024-07-30
553,42.0,supermarket_sales,Mandalay,0.7082809724113971,2026.8283390966817,TLearner,840.3558724300154,755.7157325034618,248.11866806410828,0.9,350.18320817967634,1197.128626485951,2024-07-30
554,42.0,supermarket_sales,Mandalay,0.7082809724113971,2026.8283390966817,DoublyRobustEstimator,840.3558724300154,791.7758382048286,150.51520075731543,0.9,522.8628014303815,1010.1112378403654,2024-07-30
555,42.0,supermarket_sales,Mandalay,0.7082809724113971,2026.8283390966817,DoWhyEstimator,840.3558724300154,972.281839096682,860.8528442255684,0.9,1740.377682919676,4546.230422750208,2024-07-30
556,42.0,supermarket_sales,Mandalay,0.7082809724113971,2026.8283390966817,SyntheticControlEstimator,840.3558724300154,855.5973009307014,11.375123108325052,0.9,837.6193287861233,873.9944284801459,2024-07-30
557,42.0,supermarket_sales,Mandalay,0.7082809724113971,2026.8283390966817,DifferenceInDifferencesEstimator,840.3558724300154,819.0678328972452,273.61382602598246,0.9,370.3573288938916,1272.472474989883,2024-07-30
558,43.0,supermarket_sales,Naypyitaw,0.3535128368006284,1594.0444033239082,SLearner,416.33528968754456,267.2901042138763,159.0217366230783,0.9,-51.1604273277535,469.7832510580854,2024-07-30
559,43.0,supermarket_sales,Naypyitaw,0.3535128368006284,1594.0444033239082,TLearner,416.33528968754456,272.57936439432154,177.2762817540552,0.9,-1.2022636500869506,555.6868851625652,2024-07-30
560,43.0,supermarket_sales,Naypyitaw,0.3535128368006284,1594.0444033239082,DoublyRobustEstimator,416.33528968754456,235.14509944570665,97.2862267803809,0.9,124.78083172876278,429.4434127588647,2024-07-30
561,43.0,supermarket_sales,Naypyitaw,0.3535128368006284,1594.0444033239082,DoWhyEstimator,416.33528968754456,-844.2445966760922,775.2470959950977,0.9,-1636.2160100674369,894.4675408196213,2024-07-30
562,43.0,supermarket_sales,Naypyitaw,0.3535128368006284,1594.0444033239082,SyntheticControlEstimator,416.33528968754456,411.26260710317126,11.038936413702633,0.9,393.7568404961468,429.234285899581,2024-07-30
563,43.0,supermarket_sales,Naypyitaw,0.3535128368006284,1594.0444033239082,DifferenceInDifferencesEstimator,416.33528968754456,303.0580438528827,214.88408058543692,0.9,-54.4691353538817,661.9019429843617,2024-07-30
564,44.0,supermarket_sales,Naypyitaw,0.9328739428965888,2276.3632580595654,SLearner,1098.6541444232016,928.912508618008,241.5783376290608,0.9,566.6471421035327,1321.1625624042988,2024-07-30
565,44.0,supermarket_sales,Naypyitaw,0.9328739428965888,2276.3632580595654,TLearner,1098.6541444232016,951.5843807320304,265.1649435497743,0.9,523.231435001067,1274.596601438068,2024-07-30
566,44.0,supermarket_sales,Naypyitaw,0.9328739428965888,2276.3632580595654,DoublyRobustEstimator,1098.6541444232016,920.4243629047746,137.72005948894522,0.9,737.6020544573233,1180.901715211092,2024-07-30
567,44.0,supermarket_sales,Naypyitaw,0.9328739428965888,2276.3632580595654,DoWhyEstimator,1098.6541444232016,414.303758059565,827.2900270979368,0.9,2106.416046718239,4744.989067130693,2024-07-30
568,44.0,supermarket_sales,Naypyitaw,0.9328739428965888,2276.3632580595654,SyntheticControlEstimator,1098.6541444232016,1093.5726424648933,11.035565907516396,0.9,1076.0388911625494,1111.4947866515363,2024-07-30
569,44.0,supermarket_sales,Naypyitaw,0.9328739428965888,2276.3632580595654,DifferenceInDifferencesEstimator,1098.6541444232016,981.1712529357702,247.45399973330535,0.9,573.9876575227639,1380.3533924161998,2024-07-30
570,45.0,supermarket_sales,Naypyitaw,0.6619593768383744,1957.3047045959652,SLearner,779.5955909596016,612.7011891246959,212.24575264149237,0.9,238.75403257077397,982.391963981716,2024-07-30
571,45.0,supermarket_sales,Naypyitaw,0.6619593768383744,1957.3047045959652,TLearner,779.5955909596016,576.1228408210172,239.88462918340247,0.9,206.628713429314,999.247540141992,2024-07-30
572,45.0,supermarket_sales,Naypyitaw,0.6619593768383744,1957.3047045959652,DoublyRobustEstimator,779.5955909596016,622.0886705050558,121.71906289723952,0.9,441.20252802594416,838.0902091761188,2024-07-30
573,45.0,supermarket_sales,Naypyitaw,0.6619593768383744,1957.3047045959652,DoWhyEstimator,779.5955909596016,484.2492045959653,784.1061213280568,0.9,-5159.0950140451605,-2706.098737177708,2024-07-30
574,45.0,supermarket_sales,Naypyitaw,0.6619593768383744,1957.3047045959652,SyntheticControlEstimator,779.5955909596016,774.5140890012934,11.035565907516403,0.9,756.98033769895,792.4362331879364,2024-07-30
575,45.0,supermarket_sales,Naypyitaw,0.6619593768383744,1957.3047045959652,DifferenceInDifferencesEstimator,779.5955909596016,660.5245351221196,228.89175580447588,0.9,279.0118445146932,1033.9863301118542,2024-07-30
576,46.0,supermarket_sales,Naypyitaw,0.5012917501239568,1768.08497634807,SLearner,590.3758627117065,398.17325430760457,221.5603464393025,0.9,144.7508302425608,825.5747393260509,2024-07-30
577,46.0,supermarket_sales,Naypyitaw,0.5012917501239568,1768.08497634807,TLearner,590.3758627117065,439.881019577708,208.10675384697487,0.9,106.53768365260086,717.6578252326375,2024-07-30
578,46.0,supermarket_sales,Naypyitaw,0.5012917501239568,1768.08497634807,DoublyRobustEstimator,590.3758627117065,527.6020214063326,111.15706616009568,0.9,270.4313068329096,639.7181949212137,2024-07-30
579,46.0,supermarket_sales,Naypyitaw,0.5012917501239568,1768.08497634807,DoWhyEstimator,590.3758627117065,-417.20652365192944,733.729862276591,0.9,-1747.673923066575,535.3293398845423,2024-07-30
580,46.0,supermarket_sales,Naypyitaw,0.5012917501239568,1768.08497634807,SyntheticControlEstimator,590.3758627117065,585.3031801273333,11.038936413702627,0.9,567.7974135203091,603.2748589237432,2024-07-30
581,46.0,supermarket_sales,Naypyitaw,0.5012917501239568,1768.08497634807,DifferenceInDifferencesEstimator,590.3758627117065,470.7478958806488,221.71891328089484,0.9,97.70492651296556,834.3938453664227,2024-07-30
582,47.0,supermarket_sales,Mandalay,0.7190956242781967,2039.659625773226,SLearner,853.187159106559,701.8434227457766,273.5819197415324,0.9,342.1645944684872,1220.027418116853,2024-07-30
583,47.0,supermarket_sales,Mandalay,0.7190956242781967,2039.659625773226,TLearner,853.187159106559,733.7402276009589,263.66245754071224,0.9,323.1774809783776,1176.0061372776895,2024-07-30
584,47.0,supermarket_sales,Mandalay,0.7190956242781967,2039.659625773226,DoublyRobustEstimator,853.187159106559,771.5391604997562,156.6116757543863,0.9,532.6111350453397,1030.7092330965593,2024-07-30
585,47.0,supermarket_sales,Mandalay,0.7190956242781967,2039.659625773226,DoWhyEstimator,853.187159106559,438.4096257732254,844.4517538601342,0.9,-1427.7912202782304,1366.2725640852314,2024-07-30
586,47.0,supermarket_sales,Mandalay,0.7190956242781967,2039.659625773226,SyntheticControlEstimator,853.187159106559,868.4614671619115,11.371079780989614,0.9,850.5211927837482,886.8328778688666,2024-07-30
587,47.0,supermarket_sales,Mandalay,0.7190956242781967,2039.659625773226,DifferenceInDifferencesEstimator,853.187159106559,831.3596356864631,276.9461251066504,0.9,376.4667136745354,1282.868181205753,2024-07-30
588,48.0,supermarket_sales,Mandalay,0.2026124763708771,1426.8665912838633,SLearner,240.3941246171963,126.86407720764426,164.6743144882708,0.9,-79.51010402400533,381.75212231065177,2024-07-30
589,48.0,supermarket_sales,Mandalay,0.2026124763708771,1426.8665912838633,TLearner,240.3941246171963,108.17929982811395,215.2381720321135,0.9,-204.3405729232663,465.5812324687519,2024-07-30
590,48.0,supermarket_sales,Mandalay,0.2026124763708771,1426.8665912838633,DoublyRobustEstimator,240.3941246171963,138.90534738142398,109.44341872409508,0.9,-2.0546926614626515,358.29545055975655,2024-07-30
591,48.0,supermarket_sales,Mandalay,0.2026124763708771,1426.8665912838633,DoWhyEstimator,240.3941246171963,235.37909128386315,878.4037319498963,0.9,-452.63457038923,2487.7997086302025,2024-07-30
592,48.0,supermarket_sales,Mandalay,0.2026124763708771,1426.8665912838633,SyntheticControlEstimator,240.3941246171963,254.07930245461375,11.371079780989628,0.9,236.13902807645027,272.45071316156884,2024-07-30
593,48.0,supermarket_sales,Mandalay,0.2026124763708771,1426.8665912838633,DifferenceInDifferencesEstimator,240.3941246171963,215.23313918344508,244.11290883111133,0.9,-181.6533293706573,616.2802802610637,2024-07-30
594,49.0,supermarket_sales,Yangon,0.0040493004208171,1201.1507378821866,SLearner,4.844204548853024,14.02060957328704,110.34611780068488,0.9,-151.4949300678302,202.9020954110403,2024-07-30
595,49.0,supermarket_sales,Yangon,0.0040493004208171,1201.1507378821866,TLearner,4.844204548853024,-24.931544633408592,143.6474954744105,0.9,-201.7142841560412,229.3244700605143,2024-07-30
596,49.0,supermarket_sales,Yangon,0.0040493004208171,1201.1507378821866,DoublyRobustEstimator,4.844204548853024,-172.15058426775678,71.8828998800154,0.9,-64.07842654693032,172.5404820161591,2024-07-30
597,49.0,supermarket_sales,Yangon,0.0040493004208171,1201.1507378821866,DoWhyEstimator,4.844204548853024,-1516.2072621178131,738.2385696267809,0.9,808.1782132059634,3072.684897869074,2024-07-30
598,49.0,supermarket_sales,Yangon,0.0040493004208171,1201.1507378821866,SyntheticControlEstimator,4.844204548853024,-2.669796269388201,11.700646813556286,0.9,-21.13873169461865,16.198790024534148,2024-07-30
599,49.0,supermarket_sales,Yangon,0.0040493004208171,1201.1507378821866,DifferenceInDifferencesEstimator,4.844204548853024,124.9183235901647,196.57980293496308,0.9,-198.46719422804932,448.5207574660535,2024-07-30
600,0.0,nifty50_stock_market,BAJAJAUTO_BAJAJFINSV_JSWSTEEL_COALINDIA_CIPLA_GAIL_MARUTI_TATAMOTORS_ZEEL_VEDL_ADANIPORTS_KOTAKBANK_ASIANPAINT_ICICIBANK_HDFC_HINDALCO_SBIN_INFY_IOC_MM,0.8439680984155785,62178.935616590985,SLearner,28458.755929090985,27493.660050274848,199.8154196045049,0.9,27116.17625215592,27736.41590420305,2024-07-30
601,0.0,nifty50_stock_market,BAJAJAUTO_BAJAJFINSV_JSWSTEEL_COALINDIA_CIPLA_GAIL_MARUTI_TATAMOTORS_ZEEL_VEDL_ADANIPORTS_KOTAKBANK_ASIANPAINT_ICICIBANK_HDFC_HINDALCO_SBIN_INFY_IOC_MM,0.8439680984155785,62178.935616590985,TLearner,28458.755929090985,27488.72365222009,220.11372883681,0.9,27137.0345581982,27883.443344740364,2024-07-30
602,0.0,nifty50_stock_market,BAJAJAUTO_BAJAJFINSV_JSWSTEEL_COALINDIA_CIPLA_GAIL_MARUTI_TATAMOTORS_ZEEL_VEDL_ADANIPORTS_KOTAKBANK_ASIANPAINT_ICICIBANK_HDFC_HINDALCO_SBIN_INFY_IOC_MM,0.8439680984155785,62178.935616590985,DoublyRobustEstimator,28458.755929090985,27514.32385188511,198.78723904269413,0.9,27145.213763270185,27789.07609468347,2024-07-30
603,0.0,nifty50_stock_market,BAJAJAUTO_BAJAJFINSV_JSWSTEEL_COALINDIA_CIPLA_GAIL_MARUTI_TATAMOTORS_ZEEL_VEDL_ADANIPORTS_KOTAKBANK_ASIANPAINT_ICICIBANK_HDFC_HINDALCO_SBIN_INFY_IOC_MM,0.8439680984155785,62178.935616590985,DoWhyEstimator,28458.755929090985,26013.335616591,873.943905324872,0.9,26910.085185286018,29857.918219877545,2024-07-30
604,0.0,nifty50_stock_market,BAJAJAUTO_BAJAJFINSV_JSWSTEEL_COALINDIA_CIPLA_GAIL_MARUTI_TATAMOTORS_ZEEL_VEDL_ADANIPORTS_KOTAKBANK_ASIANPAINT_ICICIBANK_HDFC_HINDALCO_SBIN_INFY_IOC_MM,0.8439680984155785,62178.935616590985,SyntheticControlEstimator,28458.755929090985,33340.18631729331,38.720356929632345,0.9,33278.750682823294,33405.23165686991,2024-07-30
605,0.0,nifty50_stock_market,BAJAJAUTO_BAJAJFINSV_JSWSTEEL_COALINDIA_CIPLA_GAIL_MARUTI_TATAMOTORS_ZEEL_VEDL_ADANIPORTS_KOTAKBANK_ASIANPAINT_ICICIBANK_HDFC_HINDALCO_SBIN_INFY_IOC_MM,0.8439680984155785,62178.935616590985,DifferenceInDifferencesEstimator,28458.755929090985,27392.23448233313,330.5203821498105,0.9,26844.972080462816,27947.17895853578,2024-07-30
606,1.0,nifty50_stock_market,DRREDDY_INDUSINDBK_AXISBANK_UPL_HEROMOTOCO_ICICIBANK_BAJAJAUTO_BAJFINANCE_ADANIPORTS_TECHM_INFY,0.9637200685917172,43843.28146448544,SLearner,21516.63615198544,20595.1580995729,166.26563459412057,0.9,20214.245368655105,20760.524525350906,2024-07-30
607,1.0,nifty50_stock_market,DRREDDY_INDUSINDBK_AXISBANK_UPL_HEROMOTOCO_ICICIBANK_BAJAJAUTO_BAJFINANCE_ADANIPORTS_TECHM_INFY,0.9637200685917172,43843.28146448544,TLearner,21516.63615198544,20555.35183459187,163.64836718601182,0.9,20265.36638700376,20825.715615983303,2024-07-30
608,1.0,nifty50_stock_market,DRREDDY_INDUSINDBK_AXISBANK_UPL_HEROMOTOCO_ICICIBANK_BAJAJAUTO_BAJFINANCE_ADANIPORTS_TECHM_INFY,0.9637200685917172,43843.28146448544,DoublyRobustEstimator,21516.63615198544,20561.188817426613,160.86796846885588,0.9,20199.571074669533,20723.946443508197,2024-07-30
609,1.0,nifty50_stock_market,DRREDDY_INDUSINDBK_AXISBANK_UPL_HEROMOTOCO_ICICIBANK_BAJAJAUTO_BAJFINANCE_ADANIPORTS_TECHM_INFY,0.9637200685917172,43843.28146448544,DoWhyEstimator,21516.63615198544,19921.48146448544,568.743758406103,0.9,19239.75277740124,20921.569847916235,2024-07-30
610,1.0,nifty50_stock_market,DRREDDY_INDUSINDBK_AXISBANK_UPL_HEROMOTOCO_ICICIBANK_BAJAJAUTO_BAJFINANCE_ADANIPORTS_TECHM_INFY,0.9637200685917172,43843.28146448544,SyntheticControlEstimator,21516.63615198544,19390.70451313614,18.52683799713366,0.9,19360.19648121757,19421.04193562148,2024-07-30
611,1.0,nifty50_stock_market,DRREDDY_INDUSINDBK_AXISBANK_UPL_HEROMOTOCO_ICICIBANK_BAJAJAUTO_BAJFINANCE_ADANIPORTS_TECHM_INFY,0.9637200685917172,43843.28146448544,DifferenceInDifferencesEstimator,21516.63615198544,20371.948263930008,256.76530063213863,0.9,19951.608691215624,20785.66381260444,2024-07-30
612,2.0,nifty50_stock_market,CIPLA_AXISBANK,0.517114563630722,2346.8624463444544,SLearner,799.9374463444544,798.4506605044598,14.501191060115357,0.9,766.9968306271984,813.9804842389054,2024-07-30
613,2.0,nifty50_stock_market,CIPLA_AXISBANK,0.517114563630722,2346.8624463444544,TLearner,799.9374463444544,795.6153838428763,15.294708152313593,0.9,771.4890498723172,820.5352632110415,2024-07-30
614,2.0,nifty50_stock_market,CIPLA_AXISBANK,0.517114563630722,2346.8624463444544,DoublyRobustEstimator,799.9374463444544,796.3771522268075,13.01030696761157,0.9,771.2261672431501,815.6183128157609,2024-07-30
615,2.0,nifty50_stock_market,CIPLA_AXISBANK,0.517114563630722,2346.8624463444544,DoWhyEstimator,799.9374463444544,839.9624463444544,45.89084905079064,0.9,688.0124923151378,836.867013619769,2024-07-30
616,2.0,nifty50_stock_market,CIPLA_AXISBANK,0.517114563630722,2346.8624463444544,SyntheticControlEstimator,799.9374463444544,840.3493281022087,10.660516075095032,0.9,822.7507889721467,857.5262124425893,2024-07-30
617,2.0,nifty50_stock_market,CIPLA_AXISBANK,0.517114563630722,2346.8624463444544,DifferenceInDifferencesEstimator,799.9374463444544,786.7251561949204,21.49574333567828,0.9,751.6761601590773,822.4072799084254,2024-07-30
